AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageMinRatio	StdMinRatio	MaxMinRatio	MinMinRatio	AverageMaxRatio	StdMaxRatio	MaxMaxRatio	MinMaxRatio	StepsPerSecond	Time
602.82416	72.41543	772.4517	507.11395	586.202	85.938545	809.691	485.49554	116.882355	113.1	1060000	194.13014	194.13025	3.8002367	3.793774	3.2770031e-09	47.87109	3.9684346	60.797756	35.244064	-870.8569	13879.282	-1.127194	-4.906427	0.8063992	0.039967623	0.9022768	0.57207185	1.2237208	0.059076298	1.595074	1.0909461	568.2943	21188.11709666252
626.6638	126.579285	968.1273	468.00888	634.66864	160.00839	1094.4866	518.7493	121.75	123.9	1062000	193.99104	193.99106	3.728329	3.7107968	3.824477e-09	47.353226	4.0472393	63.744316	35.357044	-870.7799	13878.058	-1.1244812	-4.9222455	0.80153096	0.042640075	0.8959669	0.5850917	1.2245266	0.06199685	1.5276015	1.0871574	577.91565	21228.28247308731
582.3004	53.1505	703.2054	512.73364	640.2401	109.510284	888.01624	520.6538	110.833336	124.8	1064000	194.19113	194.19087	3.7707355	3.702913	3.311865e-09	48.30718	4.0903354	61.39853	34.10064	-870.8873	13879.768	-1.1267586	-4.867256	0.80143046	0.041357674	0.89580727	0.5539587	1.2258717	0.061839018	1.5846847	1.0912881	592.0779	21268.62785053253
612.50635	94.87259	796.69885	461.8848	563.9193	49.145657	665.7185	511.09845	119.29412	112.9	1066000	194.37602	194.37617	3.6996253	3.6644297	3.0595217e-09	47.901848	4.032376	65.81412	35.240463	-870.814	13878.599	-1.1254424	-4.8451724	0.8030555	0.0391156	0.89396775	0.61942923	1.2279502	0.06041893	1.6036885	1.0928004	574.79236	21309.45650434494
605.8194	103.13911	833.17285	469.305	603.12366	51.977844	712.76227	543.5173	116.47059	114.6	1068000	194.44554	194.44539	3.8147876	3.703312	4.2156136e-09	47.832886	4.116099	67.62253	35.140614	-870.7961	13878.32	-1.1193861	-5.0299196	0.80232483	0.040701903	0.8942551	0.6183996	1.2239158	0.06164576	1.5865431	1.0964513	560.7619	21350.119839429855
635.13336	74.06511	829.9619	541.9633	677.7241	80.30714	836.2394	530.6422	122.05882	134.3	1070000	194.39041	194.39046	3.8853366	3.8529599	3.8850665e-09	48.14583	4.126901	62.545753	35.1593	-870.7527	13877.619	-1.1235899	-4.7326646	0.80143386	0.040014237	0.88547254	0.6213785	1.2299745	0.063105375	1.5310094	1.0909872	572.3354	21390.9227809906
620.10913	104.023094	890.87726	472.41513	617.54944	112.77242	823.78564	492.2474	117.5625	125.1	1072000	194.37144	194.37144	3.7475297	3.7267375	2.6061484e-09	48.326992	4.006804	67.104324	33.90389	-870.7786	13878.037	-1.1086466	-4.8620734	0.80210763	0.040458992	0.89113146	0.6131746	1.2288154	0.06180751	1.5575398	1.0981677	580.50885	21431.31751847267
642.3611	128.19188	918.2243	510.67194	617.72675	68.01181	722.77966	522.5507	127.1875	121.9	1074000	194.5442	194.54402	3.773521	3.7422678	3.4829846e-09	48.288185	4.1644487	62.22839	36.029297	-870.8593	13879.319	-1.1216115	-5.0892177	0.8043855	0.040029682	0.89241946	0.5766817	1.2258589	0.06027174	1.6219026	1.0904063	591.8007	21471.467023849487
602.9534	92.77891	848.5946	484.53125	601.651	63.888443	708.1529	514.1799	116.166664	114.2	1076000	194.67137	194.67123	3.682971	3.6935751	2.4854834e-09	48.276176	4.1232924	65.2284	35.02652	-870.7158	13877.028	-1.1324121	-4.7911196	0.8003857	0.040562257	0.8943075	0.5530153	1.2267871	0.060652476	1.5824759	1.0959216	583.7453	21511.047569274902
605.77527	79.58443	743.6767	499.38687	658.5201	109.62969	948.2083	547.4837	116.0625	126.5	1078000	194.84418	194.84465	3.6990092	3.6137354	2.7494687e-09	48.495438	4.177041	62.775146	35.389877	-870.7992	13878.366	-1.1438005	-4.832156	0.79797536	0.041098252	0.8987003	0.60089266	1.2316917	0.06056461	1.5115052	1.100129	582.3184	21551.312921762466
607.07806	121.15499	980.85974	464.25876	607.63684	80.14701	758.52704	498.37244	118.5	117.7	1080000	194.91795	194.9175	3.6770449	3.6378965	3.3988459e-09	48.55415	4.257762	66.67252	35.16556	-870.9075	13880.092	-1.1546289	-4.845253	0.8007435	0.039970785	0.9089263	0.5688409	1.2320358	0.060776576	1.5455154	1.1020937	566.0281	21591.167250156403
587.1234	76.62761	754.63135	433.8467	693.0312	107.05254	961.01733	598.6511	113.64706	137.6	1082000	195.0836	195.08359	3.6491113	3.5993931	3.0244627e-09	48.736217	4.121114	62.405	36.301056	-870.9017	13879.99	-1.1526222	-4.8386564	0.80152476	0.039908223	0.90387106	0.6217871	1.2282085	0.06007315	1.5401835	1.1015279	569.86273	21630.833010196686
591.5852	49.846786	709.31976	531.6508	634.2071	118.69549	859.18	471.30267	112.666664	126.3	1084000	195.0642	195.06401	3.603258	3.548557	2.6217366e-09	48.188538	4.117071	64.98654	36.787056	-871.0043	13881.632	-1.14794	-4.7920513	0.8006113	0.03977763	0.8963219	0.61834717	1.2300233	0.06093895	1.5184482	1.0923774	543.6535	21671.54923248291
610.34454	92.51894	903.9817	508.4202	634.6427	63.614697	756.6577	510.46844	117.64706	123.7	1086000	195.58917	195.58896	3.5878468	3.5091236	4.171699e-09	48.21969	4.0346017	61.4475	33.753674	-870.809	13878.5205	-1.1567011	-4.860051	0.80318296	0.039562233	0.8890638	0.6127637	1.2307786	0.061609287	1.5680227	1.0971111	556.1071	21711.504090070724
578.90393	54.63155	676.9018	470.25708	603.8128	70.238	768.48096	505.25702	113.44444	116.1	1088000	195.13567	195.13602	3.7028804	3.6710143	2.7073612e-09	48.45505	4.163195	63.369495	36.36087	-870.8383	13878.99	-1.1464612	-4.8465767	0.8002976	0.041494347	0.8946654	0.6269195	1.2346087	0.062295377	1.6713264	1.0935808	592.4689	21751.715836286545
597.075	79.26463	728.5837	482.70786	627.1732	100.32418	872.38776	489.9615	113.17647	123.5	1090000	195.53127	195.531	3.5454772	3.5419004	3.2660612e-09	48.390266	4.0300364	62.78809	37.15091	-870.9103	13880.137	-1.152523	-4.80183	0.8006335	0.04087211	0.89177203	0.5755606	1.2334439	0.063167214	1.5897002	1.1011581	568.75134	21792.63522005081
599.7021	72.47475	758.9263	465.26697	602.318	69.33587	725.695	515.6239	115.611115	117.8	1092000	195.66335	195.66336	3.5639603	3.4992962	2.663999e-09	47.862514	4.084719	63.465622	36.93217	-870.9568	13880.87	-1.1683741	-4.8448143	0.7976196	0.04066128	0.8891851	0.61597013	1.2351496	0.064201534	1.6739509	1.0988653	574.88995	21833.397443294525
618.9602	47.660645	708.1805	537.6351	623.8815	72.89877	823.5689	552.05133	118.875	121.2	1094000	195.71783	195.71854	3.6371832	3.6145024	2.842736e-09	47.75908	4.101165	63.703655	37.38979	-870.9591	13880.907	-1.140448	-4.7712183	0.7954569	0.041930385	0.8936017	0.5093798	1.2348186	0.06516466	1.8018559	1.0994761	565.0934	21873.985097169876
630.1738	99.82287	922.10675	500.52948	616.07245	71.275795	777.7913	546.896	122.70588	122.4	1096000	195.91731	195.91718	3.627559	3.5889986	2.8782268e-09	48.330772	4.1050663	61.43378	34.924213	-870.8818	13879.673	-1.1524743	-4.8013844	0.7974763	0.04172834	0.89319396	0.614777	1.2362955	0.06456025	1.6254827	1.0977848	583.8782	21914.59706544876
638.3981	51.121708	702.8661	532.73816	670.69763	102.85201	838.4789	480.274	124.4375	133.5	1098000	195.89833	195.89842	3.6690133	3.6314805	3.068589e-09	48.84607	4.292073	63.790676	36.79687	-870.9146	13880.202	-1.113714	-4.8369226	0.7925185	0.040996164	0.8984601	0.59788144	1.2402993	0.06728224	1.8555514	1.0924788	591.2091	21955.205724954605
611.1041	83.198975	780.9257	479.12076	606.16675	54.554848	713.0084	542.4494	118.6875	115.2	1100000	195.77716	195.77658	3.6634786	3.6082025	3.5900547e-09	48.768444	4.232142	64.93812	36.74506	-870.9575	13880.882	-1.1379344	-4.7800174	0.7919794	0.041440193	0.891615	0.5854613	1.2419139	0.06707106	1.6641803	1.0941899	580.07477	21996.00101327896
612.72046	69.56214	709.12354	497.95517	629.80334	67.12692	728.4464	527.4325	118.111115	123.2	1102000	195.80177	195.80154	3.702227	3.6618419	2.4924032e-09	48.732327	4.2620053	63.57029	36.073307	-870.9221	13880.32	-1.1487045	-4.7534075	0.7906621	0.043732878	0.886626	0.60552853	1.2452552	0.067475274	1.8071868	1.0973644	592.6752	22036.249218702316
664.68054	77.64738	801.55707	550.5123	633.20325	82.508995	824.40356	532.2775	129.93333	122.8	1104000	196.0136	196.01398	3.7113962	3.5991766	3.1158403e-09	48.845108	4.272622	62.406868	36.928265	-870.8965	13879.911	-1.1386876	-4.9267006	0.79333717	0.042222142	0.9010748	0.6018347	1.23825	0.062911585	1.5925728	1.0902709	576.81726	22076.522839546204
603.1752	75.337036	803.1237	486.9018	626.1059	67.522	764.99915	542.53186	118.117645	121.6	1106000	196.03264	196.03265	3.7972527	3.800839	3.0488818e-09	49.319378	4.5295024	67.04406	36.55934	-870.9502	13880.772	-1.1426535	-4.9341054	0.7913242	0.042885367	0.9056029	0.55201143	1.2415799	0.06570473	1.7041738	1.1116077	585.5296	22117.025972366333
595.46277	70.13151	710.8927	461.5363	640.52606	86.17654	849.3593	524.7103	115.588234	122.2	1108000	196.1275	196.12746	3.7089176	3.7077296	2.84211e-09	48.580814	4.218669	65.82912	36.655178	-870.9939	13881.461	-1.1330224	-5.001826	0.7939763	0.042142652	0.8832922	0.56641924	1.2358199	0.06404388	1.6365632	1.1020589	563.016	22157.58974981308
619.11035	83.8513	843.5959	492.85965	647.9889	108.061195	873.6159	490.96008	119.52941	131.3	1110000	196.14153	196.14178	3.5976012	3.5624914	3.2064664e-09	48.901608	4.161624	66.156265	36.076813	-870.938	13880.574	-1.1325089	-4.793291	0.79261816	0.041061554	0.88270575	0.59374255	1.228009	0.059225082	1.5746249	1.0960091	578.5396	22198.48105597496
590.3487	69.99111	713.39844	471.86505	621.0033	89.75631	852.06903	507.1593	113.388885	126.2	1112000	196.46439	196.46445	3.7466621	3.7281122	3.1331857e-09	48.83418	4.234857	64.47802	35.005894	-870.9185	13880.258	-1.1302222	-4.876761	0.7944409	0.04176637	0.89534	0.59657156	1.2321694	0.06119164	1.6238968	1.0993042	582.71423	22239.40655231476
579.6031	53.90249	680.62274	497.44568	616.3918	77.82394	762.901	516.41437	111.411766	118.9	1114000	195.9869	195.98677	4.2990975	4.0381236	2.9062768e-09	48.917103	4.295633	64.407585	33.885788	-870.9069	13880.084	-1.1472399	-4.8916464	0.79365945	0.042412657	0.8979904	0.57442313	1.2333144	0.06351497	1.6830317	1.1045463	573.31256	22280.02302622795
638.21814	106.1128	952.1981	489.5419	619.8607	72.49383	782.19226	536.8886	124.875	121.6	1116000	196.21416	196.21443	3.7700713	3.716583	2.8630418e-09	48.932602	4.190743	64.7558	38.01656	-870.9771	13881.194	-1.1529015	-4.829027	0.79458535	0.04228538	0.8835024	0.5463784	1.2329922	0.06243677	1.6728957	1.1046491	569.78125	22320.774198770523
607.02545	78.136215	775.6155	490.09103	593.8649	51.379772	717.3197	533.38947	116.94444	113.2	1118000	195.76918	195.76952	3.9832819	3.9289384	3.0376694e-09	48.588562	4.1781797	64.524025	34.524208	-871.0196	13881.878	-1.1094307	-4.992603	0.7957007	0.043266803	0.88810873	0.5616101	1.2282922	0.061443184	1.5293059	1.1003202	598.92487	22361.21670126915
602.0325	89.32877	804.6545	493.83286	625.032	113.078896	877.11646	475.96133	115.94118	121.6	1120000	195.67622	195.67633	4.157184	3.9449565	2.7455958e-09	48.72499	4.401423	63.385334	36.27393	-870.8539	13879.241	-1.1511271	-5.1368732	0.79818416	0.042294066	0.8964082	0.5723926	1.2323117	0.060706303	1.6164508	1.1005914	569.312	22401.6577603817
640.80286	125.18985	1034.2003	517.7636	619.75653	97.81175	877.741	520.3386	122.8125	124.2	1122000	196.1769	196.17644	3.8184214	3.7935128	3.202704e-09	48.625946	4.3313317	64.520615	37.38864	-871.0272	13881.998	-1.1593746	-4.9049873	0.80167323	0.040531136	0.9061331	0.5307646	1.2267967	0.05879242	1.6418244	1.1030407	591.1403	22441.767649650574
624.36725	66.92452	776.51825	535.00574	618.9279	113.77004	895.00037	493.09174	121.411766	118.9	1124000	196.21138	196.21155	3.6578374	3.7950985	2.975618e-09	48.958275	4.1125646	64.18438	36.76377	-870.9863	13881.348	-1.1588569	-4.8540306	0.80134153	0.041496187	0.89521337	0.56924003	1.2336631	0.06390745	1.6185491	1.1079874	564.4364	22482.30253481865
619.3346	83.78345	790.82025	504.05197	587.68713	62.27952	700.491	522.0715	118.25	113.9	1126000	196.53088	196.53104	3.4162538	3.3511715	2.7158202e-09	48.446312	4.1874533	62.777294	36.745796	-870.942	13880.641	-1.1562203	-4.6933365	0.8024195	0.041486498	0.8963673	0.6048081	1.2295115	0.059695065	1.5002632	1.0922352	580.41864	22522.68482208252
706.02106	133.2757	993.77765	523.9952	584.07544	55.608204	718.0883	505.8803	137.66667	113.4	1128000	196.81366	196.81386	3.3595655	3.2970772	2.8012883e-09	47.887123	4.123916	62.278027	37.05963	-871.0256	13881.974	-1.1464236	-4.7810216	0.80282676	0.04209143	0.8986568	0.6148716	1.2294196	0.060697217	1.5094728	1.0941019	573.48663	22562.985419750214
595.8238	55.066944	711.4101	508.11792	581.69324	43.055798	655.0569	518.45746	113.55556	110.4	1130000	197.11334	197.11319	3.3436952	3.3300517	3.1417575e-09	47.76975	4.0659437	63.707447	34.668247	-871.0996	13883.152	-1.1425321	-4.934793	0.8038286	0.041205492	0.8943515	0.59013313	1.2292228	0.060021434	1.5528474	1.0939096	581.07825	22603.023847579956
614.1277	99.02011	784.2941	435.52048	648.9696	108.86561	817.3329	508.7676	116.52941	125.1	1132000	197.45764	197.45732	3.3223193	3.310069	3.1685015e-09	48.051476	4.053982	63.545036	34.847652	-870.8987	13879.943	-1.1549975	-4.9352455	0.806047	0.039904412	0.88776916	0.6215275	1.2261511	0.059790388	1.6099122	1.096574	572.02966	22643.283444166183
606.5992	70.1638	764.6407	485.93744	568.98047	59.744774	704.16223	508.12228	117.47059	107.7	1134000	197.53584	197.53636	3.382347	3.3267682	2.6223819e-09	47.947083	4.165941	71.135956	36.745544	-871.0352	13882.124	-1.1586591	-5.052588	0.8000364	0.04117817	0.8889988	0.6210901	1.228185	0.060692582	1.5294741	1.0936214	577.05023	22683.560403108597
638.7632	55.281807	751.8017	518.6713	633.96094	82.47547	756.858	479.17734	123.125	123.0	1136000	198.07492	198.07437	3.286043	3.2451205	3.4540804e-09	47.453476	4.0424833	62.657665	34.867676	-871.0038	13881.624	-1.1614674	-4.7361617	0.79595846	0.04288083	0.8957624	0.53719175	1.2287463	0.06283872	1.5216631	1.0902731	568.22174	22723.990815401077
602.55774	58.000885	702.73334	492.31732	576.23834	68.49528	717.41504	478.60483	114.166664	114.5	1138000	198.02925	198.02966	3.3941448	3.3272588	2.7444316e-09	47.734108	4.1451554	65.32404	35.828693	-870.9326	13880.492	-1.1252192	-4.7729383	0.7990149	0.042695735	0.8863478	0.59701	1.2350839	0.062328245	1.5186539	1.0960412	580.058	22764.219596147537
618.93567	75.00054	773.2198	494.02527	607.4291	79.85091	780.2318	514.7564	120.25	114.6	1140000	198.06287	198.0629	3.3414114	3.2727213	2.969872e-09	48.235313	4.1601114	66.174545	33.05871	-870.8867	13879.753	-1.1549873	-4.899012	0.79867625	0.04077224	0.89075506	0.5705225	1.2372402	0.06766254	1.8907716	1.0952891	588.09875	22804.25487804413
606.9081	52.681767	671.5936	523.5218	668.6046	86.52802	863.09143	548.51385	116.94118	128.9	1142000	198.22623	198.2266	3.2957778	3.233959	3.1723708e-09	48.286156	4.1905475	62.736366	36.5833	-870.7951	13878.295	-1.1609035	-4.721958	0.79866076	0.041575238	0.8985212	0.58772427	1.2376999	0.062818006	1.5222431	1.0898607	584.5878	22844.619475364685
595.27936	64.25522	807.7148	534.6677	655.61224	118.00623	883.7826	511.2853	112.72222	124.9	1144000	198.34766	198.34729	3.282866	3.2055173	2.9946068e-09	48.65317	4.1249294	65.39206	37.777344	-871.0709	13882.6875	-1.1504412	-4.9239984	0.7972134	0.042522866	0.8901326	0.63983136	1.2312285	0.062737234	1.5553998	1.0979435	584.03735	22884.860545158386
621.35236	92.31762	844.4503	491.44818	683.31744	97.127396	836.18585	545.7125	118.35294	130.7	1146000	198.39986	198.4	3.2139134	3.1542647	3.2857312e-09	48.23792	4.107206	62.14701	34.870377	-870.8386	13878.993	-1.1549832	-4.858817	0.7924451	0.045173813	0.8913035	0.6109886	1.2298414	0.06425717	1.8522214	1.100128	592.2177	22925.041215896606
620.7785	107.21608	929.3034	502.19852	638.0459	81.856895	779.56696	545.1646	120.3125	124.3	1148000	198.8482	198.84802	3.141425	3.116619	2.99134e-09	47.850555	4.0761485	65.16857	36.553616	-870.9809	13881.265	-1.1460724	-5.053271	0.79397464	0.042653285	0.89145625	0.54607177	1.2314156	0.06332897	1.6297363	1.0966753	576.4982	22965.717772722244
620.99744	94.89546	817.47144	460.92752	627.0961	72.70203	748.68335	530.5757	122.411766	118.9	1150000	199.15714	199.157	3.215687	3.1329627	2.7187044e-09	47.802444	4.0688796	62.992123	34.847042	-870.977	13881.195	-1.1385291	-4.90776	0.79348993	0.04299136	0.9037139	0.5594056	1.2345849	0.06224449	1.6201699	1.0992241	596.692	23005.986968755722
642.5287	90.50303	852.97473	524.55914	613.7963	96.70078	758.8645	511.98474	124.5	116.1	1152000	198.8439	198.84412	3.194536	3.1698256	3.3016332e-09	48.253517	4.186225	63.527267	35.141598	-870.9634	13880.991	-1.1441375	-4.769285	0.7916645	0.044072095	0.893851	0.59729666	1.2300191	0.05850712	1.5066758	1.1074396	590.2679	23046.248661994934
616.66394	60.860916	763.4029	514.9265	672.98474	97.958725	802.404	527.2961	117.05882	132.3	1154000	199.03671	199.0364	3.1931646	3.1391308	2.7077114e-09	48.108418	4.1112876	64.82984	33.731186	-871.0856	13882.918	-1.1419406	-4.838391	0.79526055	0.04204549	0.89801645	0.59142435	1.2341155	0.062131308	1.717	1.0950488	567.3016	23086.850565433502
634.7625	61.516342	773.6493	532.3418	623.87756	59.674004	699.77844	502.63965	121.47059	123.0	1156000	198.94484	198.94473	3.2652109	3.235505	3.4380254e-09	48.675457	4.279089	62.945663	35.92721	-871.058	13882.489	-1.1286662	-4.787823	0.7942062	0.04467386	0.89963156	0.5562855	1.2380996	0.062333345	1.6742386	1.1002955	599.99805	23127.056700468063
625.4636	88.152725	880.47046	495.442	623.7091	88.71151	781.2832	517.51306	122.3125	120.2	1158000	199.00232	199.00223	3.2560296	3.1684706	2.8189557e-09	48.511616	4.241579	65.15617	35.662025	-871.1151	13883.404	-1.1457441	-4.843732	0.7953349	0.042954467	0.89420635	0.58950174	1.2361257	0.06250995	1.6402849	1.0980967	559.4075	23167.703429698944
627.1113	65.59511	727.198	475.1406	568.58777	49.33731	630.3987	505.82684	122.75	114.1	1160000	198.97992	198.97981	3.2271638	3.2232883	2.7180171e-09	48.265945	4.0705986	62.83059	36.062786	-871.1107	13883.333	-1.1438093	-4.8558254	0.8000584	0.041762855	0.8899571	0.52338016	1.2362273	0.064733595	1.6196069	1.0885789	562.2146	23208.165755987167
609.7788	81.87194	818.8839	486.6142	566.9994	51.86203	641.776	464.94403	118.411766	109.6	1162000	198.79619	198.79597	3.1921968	3.174923	3.1639278e-09	48.985588	4.2463474	64.86596	37.606762	-871.1215	13883.497	-1.1609	-4.876932	0.7978165	0.043456197	0.8974954	0.589255	1.2352023	0.062615216	1.5726486	1.1012717	582.78534	23248.37201166153
615.986	83.13729	800.6187	517.6251	625.296	61.60622	748.7189	537.0596	119.70588	120.7	1164000	198.87689	198.87653	3.3130522	3.2619493	2.8202998e-09	50.00667	4.1383343	65.06979	38.701454	-870.9524	13880.807	-1.1492153	-4.874659	0.7949817	0.041363377	0.8863312	0.57271427	1.2311785	0.06101733	1.5820264	1.0934482	599.026	23288.45058131218
587.9128	66.32267	764.10126	505.6068	608.4205	55.805573	707.88544	534.05457	113.0	119.0	1166000	198.83379	198.83403	3.2907026	3.2362962	2.9893679e-09	49.1976	4.189978	65.30843	35.41714	-871.0545	13882.43	-1.1664963	-4.7471604	0.7956626	0.04348903	0.89949214	0.57125294	1.229801	0.06054715	1.7233567	1.0971261	553.956	23329.26970410347
603.77954	69.30988	777.02	480.15344	618.5013	82.49353	778.9233	501.34827	117.76471	122.2	1168000	199.02121	199.02094	3.2734692	3.2345963	3.4261975e-09	49.60974	4.258905	64.34749	36.514786	-871.1452	13883.876	-1.1498263	-4.7032185	0.7977601	0.04254827	0.8948478	0.608174	1.2299101	0.061222773	1.4937973	1.1048619	579.99603	23369.860597133636
663.436	160.48468	1092.0396	452.02832	631.30664	76.230705	781.66095	500.1093	128.625	123.5	1170000	198.89536	198.8953	3.1885762	3.1427543	3.197953e-09	48.92272	4.279446	65.367744	36.70223	-870.9683	13881.0625	-1.161129	-4.7900624	0.8008027	0.04257009	0.8996518	0.5883651	1.2324451	0.062148884	1.573476	1.0842328	564.44946	23410.85871887207
649.6304	117.23941	875.85547	486.18683	592.00916	54.012768	663.7329	483.4597	125.75	113.6	1172000	199.09782	199.09764	3.1669023	3.1170933	2.7879614e-09	49.20414	4.2639346	63.585873	36.805523	-871.1878	13884.558	-1.1682391	-4.884824	0.8019607	0.042446446	0.8950809	0.5790533	1.2306604	0.060160235	1.5306445	1.0894578	565.855	23451.42379641533
606.22687	57.174927	739.98865	494.01215	606.0453	58.50852	704.5986	519.98804	114.882355	116.5	1174000	199.17645	199.17627	3.1470215	3.0998378	2.993841e-09	49.233078	4.2038107	66.14824	35.504704	-871.0969	13883.113	-1.1421766	-4.8140845	0.8009845	0.041426584	0.8947404	0.59170187	1.2302803	0.062774554	1.5427881	1.090473	594.3561	23491.792013406754
625.55225	98.63342	860.49695	505.0733	604.31165	82.90831	747.0082	490.05548	121.882355	116.2	1176000	199.27264	199.27235	3.1338153	3.066383	2.978586e-09	49.202873	4.198528	66.01769	35.9548	-870.979	13881.227	-1.1264166	-4.876168	0.80317146	0.0411714	0.90724474	0.584963	1.2342839	0.062968716	1.6579894	1.0882877	582.9141	23531.8455555439
